developer,sentiment-analysis
Paradox Development Studio,2.0
Paradox Development Studio,0.0
Paradox Development Studio,2.0
Paradox Development Studio,2.0
Pinterac,2.0
Pinterac,2.0
Pinterac,2.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,0.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,2.0
Arrowhead Game Studios,1.0
PixelTail Games,0.0
PixelTail Games,2.0
PixelTail Games,2.0
PixelTail Games,2.0
PixelTail Games,2.0
PixelTail Games,2.0
PixelTail Games,2.0
PixelTail Games,1.0
PixelTail Games,2.0
PixelTail Games,2.0
Piranha Bytes,2.0
ElagoTech,1.0
Sluggerfly,2.0
Sluggerfly,0.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2.0
Baller Industries,1.0
Oscar Brittain,1.0
Oscar Brittain,2.0
Bugbyte Ltd.,2.0
PixelFade Inc,2.0
PixelFade Inc,2.0
Cauldron,2.0
Cauldron,2.0
Rune Forge,0.0
Rune Forge,2.0
Spellbound Studios,1.0
NIKITA ONLINE,2.0
NIKITA ONLINE,2.0
Abrakam SA,2.0
Abrakam SA,2.0
G2CREW,1.0
G2CREW,0.0
G2CREW,0.0
G2CREW,0.0
G2CREW,2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",0.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",1.0
"Jundroo, LLC",2.0
"Jundroo, LLC",1.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
"Jundroo, LLC",2.0
TERC,2.0
TERC,1.0
TERC,2.0
TERC,2.0
TERC,2.0
Labyrinthine,1.0
Ion Storm,2.0
Ion Storm,2.0
Extrokold Games,0.0
"Bitl,Cobalt-57",0.0
Entity Medialab,2.0
Hipix Studio,1.0
DiezelPower,1.0
DiezelPower,2.0
DiezelPower,1.0
DiezelPower,2.0
DiezelPower,0.0
DiezelPower,2.0
DiezelPower,2.0
Reflextions,2.0
Dharker Studio,2.0
Dharker Studio,2.0
Digital Melody,2.0
Digital Melody,2.0
Digital Melody,2.0
Digital Melody,0.0
LUCKY GIRLS LIMITED,2.0
Fishing Cactus,2.0
Brainbox Software,2.0
Richard Seabrook,2.0
Razvan,1.0
Trav Nash,0.0
Trav Nash,1.0
Endless Loop Studios,2.0
Endless Loop Studios,1.0
ninjalex,2.0
ninjalex,0.0
ninjalex,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,1.0
Valve,0.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,1.0
Valve,2.0
Valve,0.0
Valve,2.0
Valve,1.0
Valve,1.0
Valve,2.0
Valve,1.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,0.0
Valve,0.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,1.0
Valve,0.0
Valve,1.0
Valve,2.0
Valve,1.0
Valve,1.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,0.0
Valve,0.0
Valve,1.0
Valve,1.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,0.0
Valve,0.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,1.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Valve,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
